EDRPOU,Name,Address,Contacts,KOATUU,Згенеровано відходів в тоннах,Відходів в одиницях Пзув,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу,2015_Згенеровано відходів в тоннах,2015_Відходів в одиницях Пзув,2015_Відходи I класу,2015_Відходи II класу,2015_Відходи III класу,2015_Відходи IV класу,2016_Згенеровано відходів в тоннах,2016_Відходів в одиницях Пзув,2016_Відходи I класу,2016_Відходи II класу,2016_Відходи III класу,2016_Відходи IV класу,2017_Згенеровано відходів в тоннах,2017_Відходів в одиницях Пзув,2017_Відходи I класу,2017_Відходи II класу,2017_Відходи III класу,2017_Відходи IV класу,2018_Згенеровано відходів в тоннах,2018_Відходів в одиницях Пзув,2018_Відходи I класу,2018_Відходи II класу,2018_Відходи III класу,2018_Відходи IV класу,2019_Згенеровано відходів в тоннах,2019_Відходів в одиницях Пзув,2019_Відходи I класу,2019_Відходи II класу,2019_Відходи III класу,2019_Відходи IV класу
39255066,"Філія ""Любомирський асфальтобетонний завод"" ДП ""Рівненський облавтодор""","Рівненська обл., Рівненський р-н, с.Н.Любомирка, вул.Промислова,2",abz.filia@ukr.net/0362 27-80-58,5624680405,2.0580000000000003,451.24400000000014,0.065,0.249,0.0,1.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.2,0.33399999999999996,0.013999999999999999,0.12,0.0,0.2,321.0440000000001,1.724,0.051,0.129,0.0,1.544,0.0,0.0,0.0,0.0,0.0,0.0
01991955,Черняхівське територіальне медичне об'єднання,"12301, Житомирська обл, смт. Черняхів, вул. Івана Франка, 42",chernyahivtmo@gmail.com/0680355104,1825655100,214.22299999999998,451.028,0.040999999999999995,0.054000000000000006,0.1,214.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.72799999999995,104.059,0.006,0.021,0.004,104.02799999999999,306.3,110.164,0.035,0.033,0.096,110.0
32409457,"ТзОВ ""ГАЛІНДУСТРІЯ""","79035, м. Львів, вул. Земельна, 22",/0000000,4610137500,60.90600000000001,450.82800000000003,0.07800000000000001,0.0,0.0,60.828,0.0,0.0,0.0,0.0,0.0,0.0,90.0,15.015,0.015,0.0,0.0,15.0,168.084,18.114,0.03,0.0,0.0,18.084,140.744,20.768,0.024,0.0,0.0,20.744,52.0,7.0089999999999995,0.009000000000000001,0.0,0.0,7.0
25613301,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРВЕТ""","61001, м.Харків, Московський район, вул.Юр""ївська, буд.17",/717-74-82,6310137500,210.758,450.71,0.048,0.0,0.0,210.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.41,22.9175,0.0075,0.0,0.0,22.91,223.4,103.42399999999999,0.024,0.0,0.0,103.4,166.9,84.4165,0.0165,0.0,0.0,84.4
42448602,"ТОВ ""Сліп Айді Україна""","90101, м. Іршава, вул. Гагаріна, 49",ikotina@sanders.eu/0502290265,2121910100,40.641999999999996,450.2,0.042,0.4,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.2,40.641999999999996,0.042,0.4,0.0,40.2
34372437,Фермерське господарство «СмедТверстед»,"23561 Вінницька обл., Шаргородський р-н с.Семенівка, вул.Коцюбинського,105",smed2006@ukr.net/0974400807,0525381206,6.6,450.06,0.0,0.6,2.94,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.03,3.3,0.0,0.3,1.47,1.53,225.03,3.3,0.0,0.3,1.47,1.53
33665762,"ПП автоцентр ""Ера""","79019, м. Львів, вул. Липинського, 36",/0322444900,4610137500,43.8255,450.031,0.0445,0.0,3.75,40.031,0.0,0.0,0.0,0.0,0.0,0.0,139.167,5.382000000000001,0.015,0.0,1.2,4.167,199.774,21.5425,0.0185,0.0,1.75,19.774,111.09,16.901,0.011000000000000001,0.0,0.8,16.09,0.0,0.0,0.0,0.0,0.0,0.0
2590003322,ПП Циганюк Р.М.,"76014, м. Івано-Франківськ, вул. Чорновола буд. 115, кв.19",Ruslana.Tsyganyuk@gmail.com/522221,2610100000,0.9,450.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.15,0.0,0.15,0.0,0.0,150.0,0.3,0.0,0.3,0.0,0.0,150.0,0.3,0.0,0.3,0.0,0.0,75.0,0.15,0.0,0.15,0.0,0.0
36584550,ТОВ «ІНВЕСТ ЧЕРКАСИ»,"18000, м. Черкаси. вул. Благовісна,144",stnb555@gmail.com/0977751966,7110100000,0.09,450.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.045,0.045,0.0,0.0,0.0,225.0,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41997691,"ТзОВ ""Ромкул""","Рожнятівський р-н., с. Князівське, вул. Лесі Українки, 10 а",romkul@ukr.net/066-173-47-89,2624882101,450.0,450.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0,0.0,0.0,0.0,235.0,215.0,215.0,0.0,0.0,0.0,215.0
19268685,"КП ""Титан""","69032, м. Запоріжжя, вул. Макаренка, 7",kptitan_zp@ukr.net/2245122,2310137200,450.0,450.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,200.0,250.0,250.0,0.0,0.0,0.0,250.0
20188365,"Сєвєродонецьке міжрайонне управління по експлуатації газового господарства філія ПАТ ""Луганськгаз""","93403, м. Сєвєродонецьк, вул. Гагаріна, 87",nataliia.haliuk@luggas.com.ua/34224,4412900000,0.971,449.94999999999993,0.042,0.479,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.694,0.389,0.013999999999999999,0.18100000000000002,0.0,0.19399999999999998,289.256,0.5820000000000001,0.027999999999999997,0.298,0.0,0.256
33264096,ФЕРМЕРСЬКЕ ГОСПОДАРСТВО «СТАВНІЙЧУКА П.Ю»,"22212, Вінницька область, Погребищнський район, село Старостиці, вулиця Левади 46",033264096@ukr.net/096-553-37-80,0523487001,24.342,449.61,0.0,0.8,0.532,23.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.805,12.171,0.0,0.4,0.266,11.505,224.805,12.171,0.0,0.4,0.266,11.505
31936646,ПрАТ «Бориспільський Автозавод»,"07540, Київська обл., Бориспільський р-н, с. Проліски, вул., Броварська 4.",ecozvit_2019@ukr.net/(044)597-20-03,3220888003,277.47799999999995,449.3,0.027999999999999997,0.0,0.65,276.8,0.0,0.0,0.0,0.0,0.0,0.0,81.05,64.92699999999999,0.002,0.0,0.125,64.8,182.35,131.43200000000002,0.006999999999999999,0.0,0.325,131.1,118.4,73.607,0.006999999999999999,0.0,0.2,73.39999999999998,67.5,7.5120000000000005,0.012,0.0,0.0,7.5
37586009,"ТОВ ""НофаЛаб Інтернешнл Лабораторіс Україна""","54030, м. Миколаїв, вул. Артилерійська, 19, корп. 5",nofalab_ukr@mail.ru/0512-58-06-28,4810137200,6.1735,449.226,0.063,0.006,2.5535,3.551,0.0,0.0,0.0,0.0,0.0,0.0,285.39599999999996,4.4152,0.036000000000000004,0.002,2.0412,2.336,163.83,1.7583000000000002,0.027000000000000003,0.004,0.5123,1.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22616629,"ТОВ ФІРМА ""КУЛІНАР""","62433, Харківська обл., м. Люботин, вул. Курортна, 31",/067 5747 999,6311200000,65.559,448.68000000000006,0.039000000000000014,0.0,3.84,61.68,0.0,0.0,0.0,0.0,0.0,0.0,60.48,9.124,0.004,0.0,0.64,8.48,146.16,18.453000000000007,0.013,0.0,1.28,17.16,151.36,23.653000000000002,0.013,0.0,1.28,22.36,90.68,14.329,0.009000000000000001,0.0,0.64,13.68
00853808,"Приватне сільськогосподарське підприємство ""Димитрово""","28610, Кіровоградська область, Устинівський район, с. Новоігорівка",dimitrovo2016@ukr.net/0503214732,3525882301,140.645,448.111,0.006,0.521,0.35700000000000004,139.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.944,45.653,0.002,0.03,0.027000000000000003,45.593999999999994,376.167,94.992,0.004,0.491,0.33,94.167
2452820070,ФО-П Ярошик Олег Володимирович,"Рівненська обл, Острозький р-н, с. Оженин",Stol.ceh@gmail.com/0673606400,5624286401,447.87,447.87,0.0,0.0,0.0,447.87,0.0,0.0,0.0,0.0,0.0,0.0,73.85,73.85,0.0,0.0,0.0,73.85,173.64,173.64,0.0,0.0,0.0,173.64,103.63,103.63,0.0,0.0,0.0,103.63,96.75,96.75,0.0,0.0,0.0,96.75
32870204,"Товариство з обмеженою відповідальністю ""Компанія ""Харчові технології""","62203, Харківська область, Золочівський район, смт. Золочів, вул. Привокзальна,2",/05764-5-16-80,6322655100,321.8760000000001,447.67800000000005,0.018000000000000002,0.06,0.12,321.678,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,149.226,107.292,0.006,0.02,0.04,107.226,149.226,107.292,0.006,0.02,0.04,107.226,99.226,57.29200000000001,0.006,0.02,0.04,57.226000000000006
19285554,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «НУМПА»,"57284,Миколаївська обл.,Вітовський р-н, с.Лимани,вул.Фрунзе,б.130",numpa@ukr.net/64-13-84,4823382601,39.70950000000001,446.76700000000005,0.0035,0.758,0.231,38.71700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.045,3.33,0.0,0.11800000000000001,0.017,3.195,242.517,25.0655,0.0015,0.407,0.14,24.517000000000003,141.205,11.314,0.002,0.233,0.07400000000000001,11.005
2587109285,"ФОП Рябікіна Г.М.Літературне кафе ""Імбир""(вегетаріанське)","01024,м.Київ,Печерський район,вул.Шовковична 22,кв.14",info@cafeimbir.com/0442876180,8036100000,1.1881,446.599,0.0891,0.0,0.0,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.78900000000002,0.33309999999999995,0.0441,0.0,0.0,0.289,225.81,0.8550000000000001,0.045,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
35193242,"ТОВ ""СП ""АГРО-КА ПОЛТАВА""","вул. Шкільна,33 с. Тарасівка, Зіньківський район, Полтавська область,38113",volodymyr.teslia@astarta.ua/050-180-00-61,5321386401,27.788,446.237,0.01,0.7,0.391,26.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.99200000000002,14.038,0.005,0.4,0.191,13.442,198.245,13.75,0.005,0.3,0.2,13.245,0.0,0.0,0.0,0.0,0.0,0.0
37128662,"ТзОВ ""Захід-Агро-Техніка""","45606 Волинська обл. Луцький р-н., с.Рованці вул.Веселкова,54А",zat-1@ukr.net/0332 282032,0722880707,1.41,445.52,0.0,0.8899999999999999,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.11,0.0,0.11,0.0,0.0,240.32,0.8,0.0,0.48,0.0,0.32,150.2,0.5,0.0,0.3,0.0,0.2
31537129,"ТОВ ""Селена""","Черкаська обл. Черкаський р, с. Свидівок, пр. Дахнівська, 21",selena_cherkassy@ukr.net/0472330045,7124986001,8.1,445.48800000000006,0.064,0.23399999999999999,0.014,7.787999999999999,0.0,0.0,0.0,0.0,0.0,0.0,222.74400000000003,4.05,0.032,0.11699999999999999,0.006999999999999999,3.8939999999999997,222.74400000000003,4.05,0.032,0.11699999999999999,0.006999999999999999,3.8939999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40055762,"ТОВ ""Харбел+""","61033, м. Харків, в’їзд Вологодський 2й, буд.6",kharbel-plus@ukr.net/0577735791,6310136600,25.128,445.4,0.08,0.04,0.008,25.0,0.0,0.0,0.0,0.0,0.0,0.0,222.2,12.064,0.04,0.02,0.004,12.0,223.2,13.064,0.04,0.02,0.004,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071222492,Фізична особа-підприємець Вицега Анатолій Михайлович,"Чернівецька обл., Путильський р-н, с.Підзахаричі",/(097) 4969010,7323583501,444.6,444.6,0.0,0.0,0.0,444.6,0.0,0.0,0.0,0.0,0.0,0.0,110.2,110.2,0.0,0.0,0.0,110.2,222.3,222.3,0.0,0.0,0.0,222.3,112.1,112.1,0.0,0.0,0.0,112.1,0.0,0.0,0.0,0.0,0.0,0.0
14316936,"ДЕРЖАВНА УСТАНОВА ""КАГАРЛИЦЬКА ВИПРАВНА КОЛОНТЯ (No115)""","09214, Київська обл, Кагарлицький р-н., с. Зікрачі",dpkvk115@ukr.net/0457662737,3222283800,57.06600000000001,444.3,0.036000000000000004,0.0,4.23,52.8,0.0,0.0,0.0,0.0,0.0,0.0,74.05,9.511,0.006,0.0,0.705,8.8,148.1,19.022,0.012,0.0,1.41,17.6,148.1,19.022,0.012,0.0,1.41,17.6,74.05,9.511,0.006,0.0,0.705,8.8
20122722,КОМУНАЛЬНИЙ ЗАКЛАД «ЛУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ»,"43010, м. Луцьк, проспект Волі, 66 А",policlinika_1@ukr.net/(0332)72-93-49,0700000000,54.843,443.97800000000007,0.075,0.0,0.29000000000000004,54.47800000000001,0.0,0.0,0.0,0.0,0.0,0.0,77.16,0.215,0.015,0.0,0.04,0.16,182.738,25.41800000000001,0.03,0.0,0.15,25.23800000000001,184.08,29.21,0.03,0.0,0.1,29.08,0.0,0.0,0.0,0.0,0.0,0.0
23039335,ДП «МИКОЛАЇВСЬКИЙ СУДНОБУДІВНИЙ ЗАВОД» (САНАТОРІЙ-ПРОФІЛАКТОРІЙ «ІНГУЛ»),"54025, м. Миколаїв, Центральний р-н, пр-т. Героїв України, буд. 6 А",olgafedorchenko1974@gmail.com/0512-42-36-11,4810137200,182.9772,443.925,0.0522,0.0,0.0,182.925,0.0,0.0,0.0,0.0,0.0,0.0,66.652,29.1595,0.0075,0.0,0.0,29.151999999999997,133.83100000000002,58.3461,0.0151,0.0,0.0,58.331,140.289,62.30459999999999,0.0156,0.0,0.0,62.288999999999994,103.15299999999999,33.167,0.013999999999999999,0.0,0.0,33.153
00955221,ПрАТ «Брезинський комбінат хлібопродуктів »,"68542, Одеська обл., Тарутинський р-н, с.м.т. Березино , вул. Радянська, буд. 130.",/04845)3-18-98,5124755300,351.781,443.925,0.0,0.117,0.6890000000000001,350.975,0.0,0.0,0.0,0.0,0.0,0.0,205.325,174.59400000000002,0.0,0.039,0.23,174.325,238.6,177.187,0.0,0.078,0.45899999999999996,176.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20409122,"Приватне підприємство ""САНРАЙС""","12101, Житомирська ол., Хорошівський р-н, смт. Хорошів, вул.Східна, 24",sidorenko_zt@ukr.net/0985231276,1821155100,175.5275,443.81000000000006,0.0425,0.105,0.07,175.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.72,23.726999999999997,0.006999999999999999,0.0,0.0,23.72,122.62,87.62700000000001,0.006999999999999999,0.0,0.0,87.62,262.47,64.1735,0.0285,0.105,0.07,63.97
04786807,ПАТ «ІНСТИТУТ (ЦЕНТР) КОМПЛЕКСНИХ ТРАНСПОРТНИХ ПРОБЛЕМ»,"03049, м. Київ, вул. брюллова, 7",bo@fmg.com.ua/044-245-41-58,8038900000,136.20999999999998,443.5,0.06,0.0,0.15,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,55.0,388.5,81.21,0.06,0.0,0.15,81.0,0.0,0.0,0.0,0.0,0.0,0.0
31758032,"ТОВ ""ПРИЛУЦЬКИЙ НАФТОНАЛИВ""","17500, Чернігівська обл., м. Прилуки, вул. Вокзальна, буд.5, кв.24",tovpnn@ukr.net/(04637) 34199,7410700000,7.58,443.32,0.068,0.192,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.301,1.827,0.019,0.006999999999999999,0.0,1.801,211.634,3.7889999999999997,0.028999999999999998,0.126,0.0,3.634,131.385,1.964,0.02,0.059000000000000004,0.0,1.885
20468834,"Товариство з обмеженою відповідальністю ""Виробничо-аграрне підприємство ""Шаяни""","90454, Хустський район, смт Вишково, вул. Шаянська, 1",katerinavkp@gmail.com/0982375582,2125355300,197.6112,443.22,0.0112,0.38,0.0,197.22,0.0,0.0,0.0,0.0,0.0,0.0,74.75,24.85,0.0,0.1,0.0,24.75,157.42000000000004,62.583,0.003,0.16,0.0,62.42,110.05,59.1142,0.0042,0.06,0.0,59.05,101.0,51.06399999999999,0.004,0.06,0.0,51.0
25018030,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ДНІПРОЛІТ""","490023, м.Дніпро, пр.Воронцова, буд.19, кв.1",dniprolit@ukr.net/0506078545,1210136300,413.8094,442.22940000000006,0.0,0.0,0.5800000000000001,413.2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.9654,202.2254,0.0,0.0,0.26,201.9654,227.264,211.584,0.0,0.0,0.32,211.264,0.0,0.0,0.0,0.0,0.0,0.0
20880196,"ПрАТ ""Атомсервіс""","55002 Миколаївська обл., м. Южноукраїнськ, пр-т Незалежності 25 А",conlon968@ukr.net/0513655161,4810800000,16.427,442.0,0.076,0.08499999999999999,0.066,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.25,3.6289999999999996,0.017,0.009000000000000001,0.003,3.6,272.75,8.708,0.049,0.036000000000000004,0.023,8.6,76.0,4.09,0.01,0.04,0.04,4.0
02647183,"Дочірнє підприємство ""Санаторій Шаян"" закритого акціонерного товариства лікувально- оздоровчих закладів профспілок України ""Укрпрофоздоровниця""","90457, Хустський район, с. Шаян б/н",sanatoriyshayan_@ukr.net/0314259241,2125355303,96.244,441.9,0.018000000000000002,0.5,0.126,95.6,0.0,0.0,0.0,0.0,0.0,0.0,220.95,48.122,0.009000000000000001,0.25,0.063,47.8,220.95,48.122,0.009000000000000001,0.25,0.063,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32547138,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЕРМІНАЛ»,"08800, Київська обл., м. Миронівка, вул. Паризької Комуни, 2",inna0610@ukr.net/0504435394,3222910100,54.0259,441.74,0.0359,0.0,4.25,49.74,0.0,0.0,0.0,0.0,0.0,0.0,68.7,8.9645,0.0045,0.0,0.76,8.2,145.60000000000005,18.2791,0.0091,0.0,1.67,16.6,113.54,17.4603,0.0103,0.0,0.91,16.54,113.9,9.322,0.012,0.0,0.91,8.4
32208706,"ПП ""ОЛКАР""","01025, м. Київ, вул. Велика Житомирська, 34, кв. 7",buh@corvus-print.com.ua/044-449-70-45,8038500000,122.39310000000002,441.4148,0.051300000000000005,0.0,1.2770000000000001,121.0648,0.0,0.0,0.0,0.0,0.0,0.0,32.85,21.58,0.0,0.0,0.23,21.35,187.06,46.50400000000001,0.024,0.0,0.42,46.06,142.1048,37.3946,0.0168,0.0,0.423,36.9548,79.4,16.9145,0.0105,0.0,0.204,16.7
34248578,СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ІТАЛ ІК»,"07522, Київська обл., Баришівський р-н., с. Паришків, вул. Нова , буд. 23 А",t.smashna@niva-sa.com.ua/(050)381 60 49,3220285701,59.356,441.4,0.036000000000000004,0.24,1.68,57.40000000000001,0.0,0.0,0.0,0.0,0.0,0.0,50.3,4.626,0.006,0.0,0.32,4.3,108.5,17.152,0.012,0.0,0.64,16.5,170.4,25.052,0.012,0.12,0.52,24.4,112.2,12.526,0.006,0.12,0.2,12.2
19417197,Комунальне підприємство «Вишнівськтеплоенерго» Вишневої міської ради Києво –Святошинського району Київської області»,"08132, вул. Київська, буд.11, м. Вишневе, К-Святошинський район, Київська обл.",vinte@meta.ua/04598-65015,3222410600,51.422,441.34400000000005,0.078,0.0,0.0,51.343999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.98400000000004,26.033,0.049,0.0,0.0,25.984,170.36,25.389,0.028999999999999998,0.0,0.0,25.36
32213302,Шаргородське комунальне підприємство «Комунсервіс»,"Вінницька обл., Шаргородський р-н, м.Шаргород вул.Маліванчука,35",komynsshar@gmail.com/04344) 2-11-91,0525310100,74.532,441.16199999999986,0.0,0.72,0.15000000000000002,73.66199999999999,0.0,0.0,0.0,0.0,0.0,0.0,74.873,14.258,0.0,0.12,0.015,14.123,149.731,25.561,0.0,0.24,0.09,25.230999999999998,144.20600000000005,22.976,0.0,0.24,0.03,22.706,72.352,11.737,0.0,0.12,0.015,11.602
20013200,Приватне акціонерне товариство «Конекрейнс Україна»,"65125, м. Одеса, вул. Успенська, 26",yuriy.ignatenko@konecranes.com/(048) 786-91-2,5110137500,24.3727,441.02,0.0387,0.44,0.07400000000000001,23.82,0.0,0.0,0.0,0.0,0.0,0.0,89.75,7.6712,0.0072,0.09,0.024,7.55,351.27,16.7015,0.0315,0.35,0.05,16.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34056166,"Товариство з обмеженою відповідальністю ""Арт-Слав Моторс""","39800, Полтавська обл.,м. Горишні Плавні,вул. Конституції,46",artslav@meta.ua/0536-701921,5310200000,37.4895,440.25,0.0195,0.6000000000000001,0.12,36.75,0.0,0.0,0.0,0.0,0.0,0.0,138.75,14.4945,0.0045,0.2,0.04,14.25,301.5,22.995,0.015,0.4,0.08,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39753604,"Товариство з обмеженою відповідальністю ""Блиск""","61001, м. Харків, вул. Плеханівська, 117",/098 46 58 146,6310136900,5.827000000000001,440.12,0.055,0.0,3.252,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.15,2.133,0.01,0.0,1.123,1.0,332.97,3.694,0.045,0.0,2.129,1.52
31767246,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ТЕХНОМЕБЛІ»,"08162, Київська область, Києво - Святошинський район, смт. Чабани, вул. Машинобудівників, буд. 1",p.pritula@ukr.net/044 526 42 66,3222457400,186.6797,439.931,0.0487,0.0,0.2,186.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,234.331,85.9597,0.0287,0.0,0.1,85.831,155.6,50.72,0.02,0.0,0.1,50.6
30034374,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АВТОХАУС ХАРКІВ""","61166, м. Харків, Шевченківський район, проспект Науки,40",/714-25-75,6310136300,13.268999999999998,439.8,0.08399999999999999,0.0,0.135,13.05,0.0,0.0,0.0,0.0,0.0,0.0,77.13,2.145,0.015,0.0,0.0,2.13,156.88,4.46,0.03,0.0,0.05,4.38,141.82,4.397,0.027000000000000003,0.0,0.05,4.32,63.97,2.2670000000000003,0.012,0.0,0.035,2.22
32258427,Фермерське господарство « КРОКУС»,"23815,Вінницька область, Теплицький р-н, с.Марківка, вул.Садова буд.20",crocys1960@ukr.net/0965533780,0523787009,43.4416,439.722,0.0336,0.4,0.586,42.422,0.0,0.0,0.0,0.0,0.0,0.0,137.6,0.28680000000000005,0.0168,0.1,0.07,0.1,137.6,0.28680000000000005,0.0168,0.1,0.07,0.1,82.26100000000002,21.434,0.0,0.1,0.223,21.111,82.26100000000002,21.434,0.0,0.1,0.223,21.111
03753361,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПУСТОВІТИ""","08840, Київська обл., Миронівський р-н, с. Пустовіти, вул. Івана Франка, буд. 26",info@econvp.com.ua/(044)2095107,3222986301,54.80750000000001,439.526,0.0195,0.0,5.862,48.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32,20.0863,0.0063,0.0,2.26,17.82,225.354,27.756200000000003,0.0102,0.0,2.992,24.754,51.852,6.965,0.003,0.0,0.61,6.352
22411887,"ТзОВ ""Олмар""",м. Львів вул. Зелена 204,office@olmar.net.ua/240-51-61,4610136800,25.203000000000003,439.4,0.003,0.8,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,219.7,12.6015,0.0015,0.4,0.0,12.2,219.7,12.6015,0.0015,0.4,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30430356,"Приватне акціонерне товариство ""АТП-16364""","61022, м. Харків, Шевченківський район, пров.Іванівський, 5",/057-780-62-60,6310136300,247.5136,439.0,0.033600000000000005,0.0,0.48,247.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,41.5415,0.0015,0.0,0.04,41.5,152.0,83.19200000000002,0.012,0.0,0.18,83.0,145.25,81.1861,0.0111,0.0,0.175,81.0,90.75,41.593999999999994,0.009000000000000001,0.0,0.085,41.5
38423016,Товариство з обмеженою відповідальністю «МАРШАЛІТ»,"63701, Харківська обл., м. Куп`янськ, вул. Першого Травня, буд. 6, офіс 419",/780-35-39,6325456200,2.447,438.767,0.08,0.07,0.03,2.267,0.0,0.0,0.0,0.0,0.0,0.0,151.0,1.03,0.03,0.0,0.0,1.0,287.767,1.4169999999999998,0.05,0.07,0.03,1.2670000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35461897,"ТОВ ""АЛАРІТ - ПРОМ""","03065, м. Київ, просп. Комарова, буд.42 (10025, м. Житомир, вул. Заводська, буд. 2)",budsumishi@ukr.net/339904,1810136600,3.0410000000000004,438.218,0.068,0.17300000000000001,0.182,2.6180000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.3090000000000002,1.3090000000000002,0.0,0.0,0.0,1.3090000000000002,436.909,1.7320000000000002,0.068,0.17300000000000001,0.182,1.3090000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
